
52.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 0, Intra period: 10, intra prediction enable: 1, PSNR: 39.44dB                                     
53.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 2, Intra period: 0, intra prediction enable: 0, PSNR: 20.27dB                                      
54.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 2, Intra period: 0, intra prediction enable: 1, PSNR: 12.05dB                                      
55.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 2, Intra period: 10, intra prediction enable: 0, PSNR: 40.62dB                                     
56.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 2, Intra period: 10, intra prediction enable: 1, PSNR: 41.16dB                                     
57.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 6, Intra period: 0, intra prediction enable: 0, PSNR: 46.06dB                                      
58.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 6, Intra period: 0, intra prediction enable: 1, PSNR: 36.06dB                                      
59.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 6, Intra period: 10, intra prediction enable: 0, PSNR: 46.22dB                                     
60.foreman, DC_QP: 16, AC_QP: 1, Pixel DPCM mode: 6, Intra period: 10, intra prediction enable: 1, PSNR: 43.45dB                                     
61.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 0, Intra period: 0, intra prediction enable: 0, PSNR: 13.79dB                                     
62.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 0, Intra period: 0, intra prediction enable: 1, PSNR: 10.02dB                                     
63.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 0, Intra period: 10, intra prediction enable: 0, PSNR: 30.37dB                                    
64.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 0, Intra period: 10, intra prediction enable: 1, PSNR: 29.95dB                                    
65.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 2, Intra period: 0, intra prediction enable: 0, PSNR: 14.90dB                                     
66.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 2, Intra period: 0, intra prediction enable: 1, PSNR: 11.22dB                                     
67.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 2, Intra period: 10, intra prediction enable: 0, PSNR: 30.61dB                                    
68.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 2, Intra period: 10, intra prediction enable: 1, PSNR: 30.08dB                                    
69.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 6, Intra period: 0, intra prediction enable: 0, PSNR: 32.49dB                                     
70.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 6, Intra period: 0, intra prediction enable: 1, PSNR: 23.76dB                                     
71.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 6, Intra period: 10, intra prediction enable: 0, PSNR: 32.24dB                                    
72.foreman, DC_QP: 16, AC_QP: 16, Pixel DPCM mode: 6, Intra period: 10, intra prediction enable: 1, PSNR: 31.50dB                                    
